source_row,id,datetime_clean,datetime_source,conversion_needed,conversion_step,timestamp_status,timestamp_issue_codes,datetime_utc_reference,selected_minus_reference_seconds,time_policy_version,localtimes_raw,datetime_raw,lat_raw,lng_raw,lat_clean,lon_clean,coordinate_check,datetime_local,datetime_utc,previous_datetime_local,clock_change_seconds,local_date_changed,utc_date_changed,expected_weather_hours_10_preceding_days
36292,9815022,2020-05-05T07:16:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-05T05:16:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-05T05:16:00+00:00,52.116114,9.995156,52.116114,9.995156,within_broad_germany_bounds,2020-05-05 07:16:00,2020-05-05T05:16:00Z,2020-05-05T05:16:00+02:00,7200.0,False,False,264
36293,9814515,2020-05-10T07:00:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-10T05:00:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-10T05:00:00+00:00,52.013627,10.135574,52.013627,10.135574,within_broad_germany_bounds,2020-05-10 07:00:00,2020-05-10T05:00:00Z,2020-05-10T05:00:00+02:00,7200.0,False,False,264
36294,9812922,2020-05-31T06:25:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-31T04:25:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-31T04:25:00+00:00,52.194653853598346,9.92434072981279,52.194653853598346,9.92434072981279,within_broad_germany_bounds,2020-05-31 06:25:00,2020-05-31T04:25:00Z,2020-05-31T04:25:00+02:00,7200.0,False,False,264
36295,9812921,2020-05-31T06:38:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-31T04:38:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-31T04:38:00+00:00,52.19469189140119,9.924346196663242,52.19469189140119,9.924346196663242,within_broad_germany_bounds,2020-05-31 06:38:00,2020-05-31T04:38:00Z,2020-05-31T04:38:00+02:00,7200.0,False,False,264
36296,9812920,2020-05-31T06:58:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-31T04:58:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-31T04:58:00+00:00,52.19469189140119,9.924346196663242,52.19469189140119,9.924346196663242,within_broad_germany_bounds,2020-05-31 06:58:00,2020-05-31T04:58:00Z,2020-05-31T04:58:00+02:00,7200.0,False,False,264
36316,9814990,2020-05-08T07:08:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-08T05:08:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-08T05:08:00+00:00,50.22715,8.61606,50.22715,8.61606,within_broad_germany_bounds,2020-05-08 07:08:00,2020-05-08T05:08:00Z,2020-05-08T05:08:00+02:00,7200.0,False,False,264
36317,9814614,2020-05-10T06:08:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-10T04:08:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-10T04:08:00+00:00,50.21845,8.63958,50.21845,8.63958,within_broad_germany_bounds,2020-05-10 06:08:00,2020-05-10T04:08:00Z,2020-05-10T04:08:00+02:00,7200.0,False,False,264
36318,9814577,2020-05-12T07:18:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-12T05:18:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-12T05:18:00+00:00,50.172789,8.444624,50.172789,8.444624,within_broad_germany_bounds,2020-05-12 07:18:00,2020-05-12T05:18:00Z,2020-05-12T05:18:00+02:00,7200.0,False,False,264
36319,9813005,2020-05-23T07:21:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-23T05:21:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-23T05:21:00+00:00,50.24252,8.64282,50.24252,8.64282,within_broad_germany_bounds,2020-05-23 07:21:00,2020-05-23T05:21:00Z,2020-05-23T05:21:00+02:00,7200.0,False,False,264
36320,9813004,2020-05-25T07:04:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-25T05:04:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-25T05:04:00+00:00,50.24248518435944,8.642571089593675,50.24248518435944,8.642571089593675,within_broad_germany_bounds,2020-05-25 07:04:00,2020-05-25T05:04:00Z,2020-05-25T05:04:00+02:00,7200.0,False,False,264
36321,9813003,2020-05-25T07:07:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-25T05:07:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-25T05:07:00+00:00,50.24248518435944,8.642571089593675,50.24248518435944,8.642571089593675,within_broad_germany_bounds,2020-05-25 07:07:00,2020-05-25T05:07:00Z,2020-05-25T05:07:00+02:00,7200.0,False,False,264
36322,9812518,2020-06-15T21:00:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-06-15T19:00:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-06-15T19:00:00+00:00,50.22683079999999,8.6181618,50.22683079999999,8.6181618,within_broad_germany_bounds,2020-06-15 21:00:00,2020-06-15T19:00:00Z,2020-06-15T19:00:00+02:00,7200.0,False,False,264
36323,9812517,2020-06-15T21:00:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-06-15T19:00:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-06-15T19:00:00+00:00,50.22683079999999,8.6181618,50.22683079999999,8.6181618,within_broad_germany_bounds,2020-06-15 21:00:00,2020-06-15T19:00:00Z,2020-06-15T19:00:00+02:00,7200.0,False,False,264
36324,9812516,2020-06-15T21:00:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-06-15T19:00:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-06-15T19:00:00+00:00,50.22683079999999,8.6181618,50.22683079999999,8.6181618,within_broad_germany_bounds,2020-06-15 21:00:00,2020-06-15T19:00:00Z,2020-06-15T19:00:00+02:00,7200.0,False,False,264
36325,9812515,2020-06-16T21:00:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-06-16T19:00:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-06-16T19:00:00+00:00,50.22683079999999,8.6181618,50.22683079999999,8.6181618,within_broad_germany_bounds,2020-06-16 21:00:00,2020-06-16T19:00:00Z,2020-06-16T19:00:00+02:00,7200.0,False,False,264
36441,9813465,2020-05-21T06:44:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-21T04:44:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-21T04:44:00+00:00,50.27171159732427,11.605645084396349,50.27171159732427,11.605645084396349,within_broad_germany_bounds,2020-05-21 06:44:00,2020-05-21T04:44:00Z,2020-05-21T04:44:00+02:00,7200.0,False,False,264
36442,9813464,2020-05-21T06:58:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-21T04:58:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-21T04:58:00+00:00,50.27171159732427,11.605645084396349,50.27171159732427,11.605645084396349,within_broad_germany_bounds,2020-05-21 06:58:00,2020-05-21T04:58:00Z,2020-05-21T04:58:00+02:00,7200.0,False,False,264
36443,9813463,2020-05-21T07:09:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-21T05:09:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-21T05:09:00+00:00,50.27171159732427,11.605645084396349,50.27171159732427,11.605645084396349,within_broad_germany_bounds,2020-05-21 07:09:00,2020-05-21T05:09:00Z,2020-05-21T05:09:00+02:00,7200.0,False,False,264
36444,9813462,2020-05-21T07:24:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-21T05:24:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-21T05:24:00+00:00,50.27171159732427,11.605645084396349,50.27171159732427,11.605645084396349,within_broad_germany_bounds,2020-05-21 07:24:00,2020-05-21T05:24:00Z,2020-05-21T05:24:00+02:00,7200.0,False,False,264
36445,9813460,2020-05-21T07:37:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-21T05:37:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-21T05:37:00+00:00,50.27171159732427,11.605645084396349,50.27171159732427,11.605645084396349,within_broad_germany_bounds,2020-05-21 07:37:00,2020-05-21T05:37:00Z,2020-05-21T05:37:00+02:00,7200.0,False,False,264
36446,9813458,2020-05-25T06:44:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-25T04:44:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-25T04:44:00+00:00,50.27171159732427,11.605645084396349,50.27171159732427,11.605645084396349,within_broad_germany_bounds,2020-05-25 06:44:00,2020-05-25T04:44:00Z,2020-05-25T04:44:00+02:00,7200.0,False,False,264
36447,9813455,2020-05-25T06:57:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-25T04:57:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-25T04:57:00+00:00,50.27171159732427,11.605645084396349,50.27171159732427,11.605645084396349,within_broad_germany_bounds,2020-05-25 06:57:00,2020-05-25T04:57:00Z,2020-05-25T04:57:00+02:00,7200.0,False,False,264
36448,9813454,2020-05-25T07:07:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-25T05:07:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-25T05:07:00+00:00,50.27171159732427,11.605645084396349,50.27171159732427,11.605645084396349,within_broad_germany_bounds,2020-05-25 07:07:00,2020-05-25T05:07:00Z,2020-05-25T05:07:00+02:00,7200.0,False,False,264
36449,9813453,2020-05-25T07:25:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-25T05:25:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-25T05:25:00+00:00,50.27171159732427,11.605645084396349,50.27171159732427,11.605645084396349,within_broad_germany_bounds,2020-05-25 07:25:00,2020-05-25T05:25:00Z,2020-05-25T05:25:00+02:00,7200.0,False,False,264
36450,9813452,2020-05-25T07:41:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-25T05:41:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-25T05:41:00+00:00,50.27171159732427,11.605645084396349,50.27171159732427,11.605645084396349,within_broad_germany_bounds,2020-05-25 07:41:00,2020-05-25T05:41:00Z,2020-05-25T05:41:00+02:00,7200.0,False,False,264
37095,9814753,2020-05-05T07:02:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-05T05:02:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-05T05:02:00+00:00,48.762943,11.402727,48.762943,11.402727,within_broad_germany_bounds,2020-05-05 07:02:00,2020-05-05T05:02:00Z,2020-05-05T05:02:00+02:00,7200.0,False,False,264
37240,9813290,2020-05-28T06:30:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-28T04:30:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-28T04:30:00+00:00,50.927054,11.5892372,50.927054,11.5892372,within_broad_germany_bounds,2020-05-28 06:30:00,2020-05-28T04:30:00Z,2020-05-28T04:30:00+02:00,7200.0,False,False,264
37241,9813289,2020-05-28T06:45:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-28T04:45:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-28T04:45:00+00:00,50.927054,11.5892372,50.927054,11.5892372,within_broad_germany_bounds,2020-05-28 06:45:00,2020-05-28T04:45:00Z,2020-05-28T04:45:00+02:00,7200.0,False,False,264
37242,9813288,2020-05-28T07:00:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-28T05:00:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-28T05:00:00+00:00,50.927054,11.5892372,50.927054,11.5892372,within_broad_germany_bounds,2020-05-28 07:00:00,2020-05-28T05:00:00Z,2020-05-28T05:00:00+02:00,7200.0,False,False,264
37243,9813287,2020-05-28T07:15:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-28T05:15:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-28T05:15:00+00:00,50.927054,11.5892372,50.927054,11.5892372,within_broad_germany_bounds,2020-05-28 07:15:00,2020-05-28T05:15:00Z,2020-05-28T05:15:00+02:00,7200.0,False,False,264
37244,9813193,2020-05-29T06:15:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-29T04:15:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-29T04:15:00+00:00,50.927054,11.5892372,50.927054,11.5892372,within_broad_germany_bounds,2020-05-29 06:15:00,2020-05-29T04:15:00Z,2020-05-29T04:15:00+02:00,7200.0,False,False,264
37245,9813192,2020-05-29T06:30:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-29T04:30:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-29T04:30:00+00:00,50.927054,11.5892372,50.927054,11.5892372,within_broad_germany_bounds,2020-05-29 06:30:00,2020-05-29T04:30:00Z,2020-05-29T04:30:00+02:00,7200.0,False,False,264
37246,9813191,2020-05-29T06:45:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-29T04:45:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-29T04:45:00+00:00,50.927054,11.5892372,50.927054,11.5892372,within_broad_germany_bounds,2020-05-29 06:45:00,2020-05-29T04:45:00Z,2020-05-29T04:45:00+02:00,7200.0,False,False,264
37247,9813106,2020-05-30T06:20:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-30T04:20:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-30T04:20:00+00:00,50.927054,11.5892372,50.927054,11.5892372,within_broad_germany_bounds,2020-05-30 06:20:00,2020-05-30T04:20:00Z,2020-05-30T04:20:00+02:00,7200.0,False,False,264
37248,9813104,2020-05-30T06:35:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-30T04:35:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-30T04:35:00+00:00,50.927054,11.5892372,50.927054,11.5892372,within_broad_germany_bounds,2020-05-30 06:35:00,2020-05-30T04:35:00Z,2020-05-30T04:35:00+02:00,7200.0,False,False,264
37249,9813102,2020-05-30T06:50:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-30T04:50:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-30T04:50:00+00:00,50.927054,11.5892372,50.927054,11.5892372,within_broad_germany_bounds,2020-05-30 06:50:00,2020-05-30T04:50:00Z,2020-05-30T04:50:00+02:00,7200.0,False,False,264
37250,9812521,2020-06-14T06:39:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-06-14T04:39:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-06-14T04:39:00+00:00,50.919836,11.611703,50.919836,11.611703,within_broad_germany_bounds,2020-06-14 06:39:00,2020-06-14T04:39:00Z,2020-06-14T04:39:00+02:00,7200.0,False,False,264
37251,9812514,2020-06-19T06:20:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-06-19T04:20:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-06-19T04:20:00+00:00,50.927054,11.5892372,50.927054,11.5892372,within_broad_germany_bounds,2020-06-19 06:20:00,2020-06-19T04:20:00Z,2020-06-19T04:20:00+02:00,7200.0,False,False,264
37500,9814553,2020-05-03T07:34:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-03T05:34:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-03T05:34:00+00:00,49.007713,8.389413,49.007713,8.389413,within_broad_germany_bounds,2020-05-03 07:34:00,2020-05-03T05:34:00Z,2020-05-03T05:34:00+02:00,7200.0,False,False,264
37501,9814422,2020-05-08T08:00:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-08T06:00:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-08T06:00:00+00:00,49.0264069562823,8.408129879083814,49.0264069562823,8.408129879083814,within_broad_germany_bounds,2020-05-08 08:00:00,2020-05-08T06:00:00Z,2020-05-08T06:00:00+02:00,7200.0,False,False,264
37502,9813919,2020-05-21T07:09:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-21T05:09:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-21T05:09:00+00:00,48.87127,8.34912,48.87127,8.34912,within_broad_germany_bounds,2020-05-21 07:09:00,2020-05-21T05:09:00Z,2020-05-21T05:09:00+02:00,7200.0,False,False,264
37503,9813356,2020-05-26T09:00:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-26T07:00:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-26T07:00:00+00:00,49.1787693,8.6219127,49.1787693,8.6219127,within_broad_germany_bounds,2020-05-26 09:00:00,2020-05-26T07:00:00Z,2020-05-26T07:00:00+02:00,7200.0,False,False,264
38782,9812348,2020-05-03T07:00:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-03T05:00:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-03T05:00:00+00:00,51.311119,9.422334,51.311119,9.422334,within_broad_germany_bounds,2020-05-03 07:00:00,2020-05-03T05:00:00Z,2020-05-03T05:00:00+02:00,7200.0,False,False,264
38783,9815192,2020-05-03T07:20:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-03T05:20:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-03T05:20:00+00:00,51.339864,9.533532,51.339864,9.533532,within_broad_germany_bounds,2020-05-03 07:20:00,2020-05-03T05:20:00Z,2020-05-03T05:20:00+02:00,7200.0,False,False,264
38784,9815191,2020-05-03T07:30:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-03T05:30:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-03T05:30:00+00:00,51.339864,9.533532,51.339864,9.533532,within_broad_germany_bounds,2020-05-03 07:30:00,2020-05-03T05:30:00Z,2020-05-03T05:30:00+02:00,7200.0,False,False,264
38785,9812352,2020-05-03T07:30:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-03T05:30:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-03T05:30:00+00:00,51.309011,9.566908,51.309011,9.566908,within_broad_germany_bounds,2020-05-03 07:30:00,2020-05-03T05:30:00Z,2020-05-03T05:30:00+02:00,7200.0,False,False,264
38786,9814982,2020-05-08T08:00:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-08T06:00:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-08T06:00:00+00:00,51.43,9.509966,51.43,9.509966,within_broad_germany_bounds,2020-05-08 08:00:00,2020-05-08T06:00:00Z,2020-05-08T06:00:00+02:00,7200.0,False,False,264
38787,9813671,2020-05-09T07:15:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-09T05:15:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-09T05:15:00+00:00,51.30131815885691,9.451068142405283,51.30131815885691,9.451068142405283,within_broad_germany_bounds,2020-05-09 07:15:00,2020-05-09T05:15:00Z,2020-05-09T05:15:00+02:00,7200.0,False,False,264
38788,9814053,2020-05-18T06:51:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-18T04:51:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-18T04:51:00+00:00,51.333231,9.4551122,51.333231,9.4551122,within_broad_germany_bounds,2020-05-18 06:51:00,2020-05-18T04:51:00Z,2020-05-18T04:51:00+02:00,7200.0,False,False,264
38852,9813395,2020-05-26T07:08:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-26T05:08:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-26T05:08:00+00:00,47.878047375615935,10.631944773945218,47.878047375615935,10.631944773945218,within_broad_germany_bounds,2020-05-26 07:08:00,2020-05-26T05:08:00Z,2020-05-26T05:08:00+02:00,7200.0,False,False,264
38934,9815080,2020-05-05T06:45:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-05T04:45:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-05T04:45:00+00:00,48.940216,12.06522,48.940216,12.06522,within_broad_germany_bounds,2020-05-05 06:45:00,2020-05-05T04:45:00Z,2020-05-05T04:45:00+02:00,7200.0,False,False,264
38935,9815079,2020-05-06T07:58:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-06T05:58:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-06T05:58:00+00:00,48.940216,12.06522,48.940216,12.06522,within_broad_germany_bounds,2020-05-06 07:58:00,2020-05-06T05:58:00Z,2020-05-06T05:58:00+02:00,7200.0,False,False,264
38936,9814583,2020-05-12T07:00:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-12T05:00:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-12T05:00:00+00:00,48.734363,11.863818,48.734363,11.863818,within_broad_germany_bounds,2020-05-12 07:00:00,2020-05-12T05:00:00Z,2020-05-12T05:00:00+02:00,7200.0,False,False,264
38937,9813467,2020-05-25T06:33:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-25T04:33:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-25T04:33:00+00:00,48.81483665266514,11.8576945674493,48.81483665266514,11.8576945674493,within_broad_germany_bounds,2020-05-25 06:33:00,2020-05-25T04:33:00Z,2020-05-25T04:33:00+02:00,7200.0,False,False,264
39113,9814051,2020-04-30T22:54:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-04-30T20:54:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-04-30T20:54:00+00:00,47.73134181001341,10.324885523373077,47.73134181001341,10.324885523373077,within_broad_germany_bounds,2020-04-30 22:54:00,2020-04-30T20:54:00Z,2020-04-30T20:54:00+02:00,7200.0,False,False,264
39114,9814052,2020-04-30T22:54:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-04-30T20:54:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-04-30T20:54:00+00:00,47.73138310702692,10.324958654798952,47.73138310702692,10.324958654798952,within_broad_germany_bounds,2020-04-30 22:54:00,2020-04-30T20:54:00Z,2020-04-30T20:54:00+02:00,7200.0,False,False,264
39115,9814068,2020-05-17T06:53:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-17T04:53:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-17T04:53:00+00:00,47.7092078937765,10.322451778940572,47.7092078937765,10.322451778940572,within_broad_germany_bounds,2020-05-17 06:53:00,2020-05-17T04:53:00Z,2020-05-17T04:53:00+02:00,7200.0,False,False,264
39116,9814067,2020-05-17T06:59:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-17T04:59:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-17T04:59:00+00:00,47.73135322995377,10.32485437367118,47.73135322995377,10.32485437367118,within_broad_germany_bounds,2020-05-17 06:59:00,2020-05-17T04:59:00Z,2020-05-17T04:59:00+02:00,7200.0,False,False,264
39117,9814066,2020-05-17T06:59:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-17T04:59:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-17T04:59:00+00:00,47.73137953930075,10.324839620948524,47.73137953930075,10.324839620948524,within_broad_germany_bounds,2020-05-17 06:59:00,2020-05-17T04:59:00Z,2020-05-17T04:59:00+02:00,7200.0,False,False,264
39118,9814050,2020-05-17T07:10:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-17T05:10:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-17T05:10:00+00:00,47.731309035996645,10.32490966341794,47.731309035996645,10.32490966341794,within_broad_germany_bounds,2020-05-17 07:10:00,2020-05-17T05:10:00Z,2020-05-17T05:10:00+02:00,7200.0,False,False,264
39119,9814065,2020-05-17T07:25:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-17T05:25:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-17T05:25:00+00:00,47.73135413193589,10.324867784225129,47.73135413193589,10.324867784225129,within_broad_germany_bounds,2020-05-17 07:25:00,2020-05-17T05:25:00Z,2020-05-17T05:25:00+02:00,7200.0,False,False,264
39120,9812869,2020-05-31T06:45:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-31T04:45:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-31T04:45:00+00:00,47.731300800277054,10.324845335945293,47.731300800277054,10.324845335945293,within_broad_germany_bounds,2020-05-31 06:45:00,2020-05-31T04:45:00Z,2020-05-31T04:45:00+02:00,7200.0,False,False,264
40035,9814569,2020-05-03T07:15:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-03T05:15:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-03T05:15:00+00:00,54.299552,10.073182,54.299552,10.073182,within_broad_germany_bounds,2020-05-03 07:15:00,2020-05-03T05:15:00Z,2020-05-03T05:15:00+02:00,7200.0,False,False,264
40036,9814538,2020-05-13T06:49:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-13T04:49:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-13T04:49:00+00:00,54.287901,10.203145,54.287901,10.203145,within_broad_germany_bounds,2020-05-13 06:49:00,2020-05-13T04:49:00Z,2020-05-13T04:49:00+02:00,7200.0,False,False,264
40037,9814534,2020-05-13T06:59:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-13T04:59:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-13T04:59:00+00:00,54.287901,10.203145,54.287901,10.203145,within_broad_germany_bounds,2020-05-13 06:59:00,2020-05-13T04:59:00Z,2020-05-13T04:59:00+02:00,7200.0,False,False,264
40038,9814532,2020-05-13T07:09:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-13T05:09:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-13T05:09:00+00:00,54.287901,10.203145,54.287901,10.203145,within_broad_germany_bounds,2020-05-13 07:09:00,2020-05-13T05:09:00Z,2020-05-13T05:09:00+02:00,7200.0,False,False,264
40039,9814531,2020-05-13T07:19:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-13T05:19:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-13T05:19:00+00:00,54.287901,10.203145,54.287901,10.203145,within_broad_germany_bounds,2020-05-13 07:19:00,2020-05-13T05:19:00Z,2020-05-13T05:19:00+02:00,7200.0,False,False,264
40040,9814530,2020-05-13T07:29:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-13T05:29:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-13T05:29:00+00:00,54.287901,10.203145,54.287901,10.203145,within_broad_germany_bounds,2020-05-13 07:29:00,2020-05-13T05:29:00Z,2020-05-13T05:29:00+02:00,7200.0,False,False,264
40041,9814529,2020-05-13T07:39:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-13T05:39:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-13T05:39:00+00:00,54.287901,10.203145,54.287901,10.203145,within_broad_germany_bounds,2020-05-13 07:39:00,2020-05-13T05:39:00Z,2020-05-13T05:39:00+02:00,7200.0,False,False,264
